customer_id,age,gender,segment,tier,city,state,annual_income_inr,credit_score,join_date,is_churned,churn_date
CUST04108,64,Male,Gen-Z,Premium,Pune,Maharashtra,580359,727,2021-01-11,0,
CUST04109,55,Male,Gen-X,Basic,Kolkata,West Bengal,979771,579,2021-04-11,0,
CUST04110,33,Female,Millennial,Premium,Delhi,Delhi,793881,710,2021-09-22,0,
CUST04111,49,Male,Millennial,Elite,Ahmedabad,Gujarat,1138125,552,2021-08-16,1,2022-09-02
CUST04112,42,Female,Millennial,Premium,Ahmedabad,Gujarat,744383,573,2022-06-07,0,
CUST04113,22,Female,Gen-Z,Premium,Kolkata,West Bengal,530424,608,2023-02-04,0,
CUST04114,52,Male,Gen-Z,Basic,Mumbai,Maharashtra,416777,786,2022-06-16,1,2023-10-07
CUST04115,59,Female,Millennial,Basic,Pune,Maharashtra,1063448,789,2022-07-26,0,
CUST04116,37,Female,Millennial,Basic,Pune,Maharashtra,1186701,709,2022-08-18,1,2023-05-12
CUST04117,49,Male,Boomer,Premium,Kolkata,West Bengal,1065386,609,2022-12-06,0,
CUST04118,52,Female,Millennial,Elite,Pune,Maharashtra,1091569,789,2022-08-13,0,
CUST04119,46,Male,Gen-Z,Elite,Mumbai,Maharashtra,596525,608,2021-08-15,0,
CUST04120,19,Male,Gen-X,Elite,Ahmedabad,Gujarat,1980596,602,2022-04-02,0,
CUST04121,20,Male,Millennial,Elite,Delhi,Delhi,803639,613,2022-01-19,0,
CUST04122,39,Female,Millennial,Basic,Jaipur,Rajasthan,840032,670,2022-02-05,0,
CUST04123,21,Male,Gen-X,Premium,Ahmedabad,Gujarat,1164081,668,2022-04-20,0,
CUST04124,39,Male,Boomer,Elite,Bangalore,Karnataka,976822,835,2023-03-02,0,
CUST04125,64,Male,Gen-X,Basic,Bangalore,Karnataka,1390964,567,2022-11-27,0,
CUST04126,20,Female,Gen-X,Elite,Ahmedabad,Gujarat,1040622,554,2022-08-26,0,
CUST04127,43,Female,Gen-X,Basic,Mumbai,Maharashtra,1653347,709,2022-12-09,0,
CUST04128,25,Female,Boomer,Premium,Jaipur,Rajasthan,1243570,691,2022-05-28,1,2023-11-28
CUST04129,31,Male,Millennial,Premium,Delhi,Delhi,1128647,567,2021-06-04,0,
CUST04130,59,Male,Gen-Z,Elite,Pune,Maharashtra,543174,617,2021-12-20,1,2022-08-31
CUST04131,60,Female,Millennial,Basic,Bangalore,Karnataka,725729,663,2021-01-26,0,
CUST04132,51,Male,Gen-Z,Premium,Bangalore,Karnataka,451741,571,2022-05-10,0,
CUST04133,47,Male,Gen-X,Premium,Bangalore,Karnataka,1700617,569,2021-04-18,0,
CUST04134,61,Male,Millennial,Basic,Surat,Gujarat,635240,812,2021-10-30,1,2023-07-23
CUST04135,52,Female,Millennial,Premium,Mumbai,Maharashtra,522118,647,2022-03-02,1,2023-03-14
CUST04136,27,Male,Gen-Z,Premium,Ahmedabad,Gujarat,555691,654,2021-03-29,1,2023-01-04
CUST04137,65,Male,Gen-X,Premium,Jaipur,Rajasthan,965060,835,2021-04-29,0,
CUST04138,55,Female,Millennial,Basic,Ahmedabad,Gujarat,1122588,554,2023-05-02,1,
CUST04139,32,Female,Gen-X,Basic,Surat,Gujarat,1896329,678,2023-01-18,0,
CUST04140,22,Female,Millennial,Premium,Bangalore,Karnataka,822490,708,2021-05-26,0,
CUST04141,20,Male,Millennial,Basic,Kolkata,West Bengal,1064747,800,2021-12-23,0,
CUST04142,65,Female,Gen-Z,Basic,Surat,Gujarat,408957,825,2021-11-16,0,
CUST04143,27,Male,Gen-Z,Elite,Mumbai,Maharashtra,557479,632,2021-12-18,0,
CUST04144,49,Female,Gen-X,Premium,Delhi,Delhi,1789618,667,2022-04-12,0,
CUST04145,59,Female,Boomer,Premium,Pune,Maharashtra,694222,578,2023-03-15,0,
CUST04146,19,Male,Millennial,Basic,Chennai,Tamil Nadu,907821,687,2021-07-31,0,
CUST04147,48,Male,Gen-Z,Basic,Jaipur,Rajasthan,491999,706,2022-06-18,1,2022-11-29
CUST04148,57,Male,Millennial,Basic,Surat,Gujarat,500600,580,2022-05-10,0,
CUST04149,20,Male,Gen-X,Basic,Delhi,Delhi,1975901,835,2021-12-23,0,
CUST04150,33,Male,Gen-X,Premium,Chennai,Tamil Nadu,1287881,702,2022-05-03,0,
CUST04151,62,Female,Gen-Z,Premium,Delhi,Delhi,455202,607,2021-04-10,1,2022-03-06
CUST04152,59,Male,Gen-Z,Basic,Ahmedabad,Gujarat,358441,636,2022-03-25,1,2023-05-28
CUST04153,26,Female,Gen-X,Basic,Ahmedabad,Gujarat,1533102,672,2023-01-10,0,
CUST04154,18,Male,Millennial,Basic,Bangalore,Karnataka,1067433,740,2022-12-15,0,
CUST04155,29,Male,Millennial,Basic,Hyderabad,Telangana,910124,842,2022-04-09,1,2023-07-09
CUST04156,58,Male,Gen-Z,Basic,Pune,Maharashtra,536410,577,2021-11-23,1,2023-10-22
CUST04157,21,Female,Millennial,Elite,Mumbai,Maharashtra,1011775,704,2021-03-10,0,
CUST04158,37,Female,Gen-X,Premium,Mumbai,Maharashtra,1085189,779,2021-11-04,0,
CUST04159,24,Female,Boomer,Premium,Bangalore,Karnataka,1122975,586,2021-02-15,1,2022-03-20
CUST04160,47,Male,Millennial,Basic,Ahmedabad,Gujarat,604038,555,2023-04-10,0,
CUST04161,57,Male,Millennial,Elite,Bangalore,Karnataka,529355,774,2022-12-29,0,
CUST04162,28,Female,Gen-Z,Premium,Kolkata,West Bengal,318920,582,2021-04-28,0,
CUST04163,55,Female,Millennial,Premium,Surat,Gujarat,1159749,638,2021-01-24,0,
CUST04164,22,Female,Millennial,Basic,Surat,Gujarat,1189176,589,2023-05-20,0,
CUST04165,24,Male,Millennial,Elite,Jaipur,Rajasthan,566484,718,2021-12-18,1,2023-05-15
CUST04166,25,Female,Millennial,Premium,Ahmedabad,Gujarat,734635,847,2022-10-26,0,
CUST04167,49,Male,Gen-Z,Elite,Hyderabad,Telangana,334326,567,2021-04-22,1,2021-11-03
CUST04168,56,Male,Gen-Z,Basic,Kolkata,West Bengal,550268,564,2022-11-25,1,
CUST04169,57,Male,Millennial,Basic,Kolkata,West Bengal,847407,681,2023-03-31,0,
CUST04170,32,Female,Gen-Z,Basic,Ahmedabad,Gujarat,486378,839,2021-06-18,1,2022-02-15
CUST04171,22,Female,Gen-Z,Basic,Surat,Gujarat,461973,843,2023-01-29,0,
CUST04172,30,Male,Boomer,Elite,Chennai,Tamil Nadu,1452304,758,2021-09-07,0,
CUST04173,45,Male,Millennial,Basic,Surat,Gujarat,723392,828,2022-06-13,0,
CUST04174,39,Male,Millennial,Basic,Jaipur,Rajasthan,596245,825,2021-06-28,0,
CUST04175,65,Male,Gen-X,Basic,Jaipur,Rajasthan,821144,826,2022-07-20,0,
CUST04176,61,Male,Boomer,Basic,Ahmedabad,Gujarat,1134831,625,2021-06-13,0,
CUST04177,43,Male,Millennial,Basic,Pune,Maharashtra,1135484,847,2021-12-05,0,
CUST04178,38,Female,Gen-X,Premium,Pune,Maharashtra,1166319,661,2022-07-28,0,
CUST04179,25,Male,Millennial,Premium,Hyderabad,Telangana,637169,815,2022-03-13,1,2023-01-26
CUST04180,61,Male,Millennial,Basic,Pune,Maharashtra,1148229,621,2022-04-19,1,2022-08-15
CUST04181,54,Female,Millennial,Basic,Delhi,Delhi,573814,570,2021-08-26,0,
CUST04182,52,Male,Gen-X,Basic,Delhi,Delhi,862161,737,2023-03-28,0,
CUST04183,26,Female,Gen-X,Basic,Mumbai,Maharashtra,1855295,670,2022-02-19,0,
CUST04184,38,Male,Millennial,Premium,Delhi,Delhi,990636,690,2022-10-07,0,
CUST04185,31,Female,Gen-Z,Premium,Chennai,Tamil Nadu,426620,753,2021-07-08,1,2022-12-14
CUST04186,20,Male,Millennial,Premium,Chennai,Tamil Nadu,1026640,758,2021-07-10,1,2021-12-19
CUST04187,55,Female,Gen-Z,Premium,Chennai,Tamil Nadu,522431,558,2022-10-18,0,
CUST04188,29,Male,Millennial,Basic,Delhi,Delhi,528042,734,2022-11-05,0,
CUST04189,39,Female,Gen-X,Elite,Hyderabad,Telangana,1611496,845,2022-03-19,0,
CUST04190,22,Male,Gen-X,Premium,Surat,Gujarat,1569046,750,2022-02-10,0,
CUST04191,25,Female,Gen-X,Elite,Ahmedabad,Gujarat,1956534,613,2021-01-30,1,2021-08-25
CUST04192,35,Male,Gen-X,Basic,Bangalore,Karnataka,1959947,574,2023-01-26,0,
CUST04193,27,Female,Millennial,Elite,Mumbai,Maharashtra,764459,705,2022-09-21,1,2023-05-13
CUST04194,44,Female,Gen-X,Premium,Jaipur,Rajasthan,1507810,770,2021-07-22,0,
CUST04195,28,Male,Millennial,Premium,Kolkata,West Bengal,598950,841,2022-04-06,0,
CUST04196,62,Male,Gen-Z,Basic,Jaipur,Rajasthan,319936,688,2022-08-30,0,
CUST04197,41,Male,Gen-Z,Premium,Mumbai,Maharashtra,429833,570,2022-03-16,0,
CUST04198,53,Male,Millennial,Elite,Jaipur,Rajasthan,982917,703,2022-02-03,1,2022-08-12
CUST04199,28,Male,Millennial,Premium,Surat,Gujarat,897432,617,2021-01-05,1,2022-10-17
CUST04200,46,Non-binary,Millennial,Premium,Jaipur,Rajasthan,800759,590,2022-12-23,0,
CUST04201,33,Female,Gen-X,Elite,Jaipur,Rajasthan,1781735,564,2021-08-08,0,
CUST04202,55,Female,Gen-Z,Basic,Surat,Gujarat,538328,828,2021-07-30,0,
CUST04203,20,Male,Gen-Z,Premium,Surat,Gujarat,519582,718,2021-10-13,0,
CUST04204,26,Female,Boomer,Basic,Delhi,Delhi,692438,683,2023-02-10,0,
CUST04205,24,Male,Gen-Z,Elite,Surat,Gujarat,538940,748,2022-12-22,0,
CUST04206,58,Male,Millennial,Basic,Bangalore,Karnataka,1143594,787,2023-04-09,0,
CUST04207,57,Male,Millennial,Premium,Pune,Maharashtra,541609,661,2023-03-27,1,
CUST04208,42,Male,Millennial,Premium,Bangalore,Karnataka,781169,601,2021-03-06,0,
CUST04209,28,Non-binary,Gen-Z,Premium,Jaipur,Rajasthan,596506,686,2022-08-15,0,
CUST04210,19,Male,Gen-Z,Premium,Bangalore,Karnataka,479771,804,2021-04-15,0,
CUST04211,49,Female,Gen-Z,Elite,Mumbai,Maharashtra,454073,664,2023-03-30,0,
CUST04212,23,Female,Millennial,Elite,Ahmedabad,Gujarat,624212,707,2023-06-12,0,
CUST04213,18,Male,Millennial,Basic,Pune,Maharashtra,895840,849,2022-07-04,0,
CUST04214,18,Male,Gen-Z,Basic,Ahmedabad,Gujarat,431712,813,2021-07-11,0,
CUST04215,29,Male,Millennial,Basic,Kolkata,West Bengal,589210,648,2022-01-10,0,
CUST04216,23,Male,Gen-X,Basic,Bangalore,Karnataka,1357199,670,2021-11-30,1,2022-04-12
CUST04217,63,Female,Gen-Z,Premium,Ahmedabad,Gujarat,349319,639,2021-07-21,0,
CUST04218,59,Female,Millennial,Elite,Surat,Gujarat,1011464,579,2022-04-14,0,
CUST04219,55,Male,Gen-X,Premium,Hyderabad,Telangana,1968378,779,2021-04-27,0,
CUST04220,36,Female,Millennial,Basic,Hyderabad,Telangana,828703,688,2021-09-26,0,
CUST04221,44,Male,Millennial,Basic,Surat,Gujarat,942657,803,2022-11-18,0,
CUST04222,62,Female,Millennial,Premium,Ahmedabad,Gujarat,801682,580,2023-06-03,0,
CUST04223,48,Male,Gen-X,Premium,Jaipur,Rajasthan,966144,711,2022-05-17,1,2023-08-15
CUST04224,62,Male,Gen-X,Basic,Surat,Gujarat,1964666,705,2022-06-25,0,
CUST04225,26,Male,Millennial,Elite,Pune,Maharashtra,590705,666,2022-10-17,1,2024-04-04
CUST04226,31,Male,Gen-X,Elite,Chennai,Tamil Nadu,933952,740,2021-11-17,0,
CUST04227,27,Male,Millennial,Basic,Mumbai,Maharashtra,821421,725,2022-09-04,0,
CUST04228,58,Male,Millennial,Elite,Jaipur,Rajasthan,961221,554,2022-02-02,0,
CUST04229,35,Male,Millennial,Basic,Pune,Maharashtra,748446,561,2022-09-18,0,
CUST04230,51,Male,Gen-Z,Premium,Ahmedabad,Gujarat,357755,608,2022-02-06,0,
CUST04231,46,Male,Gen-X,Basic,Jaipur,Rajasthan,1782756,848,2022-08-25,0,
CUST04232,44,Female,Millennial,Basic,Jaipur,Rajasthan,754172,799,2021-04-27,0,
CUST04233,33,Female,Millennial,Elite,Ahmedabad,Gujarat,636024,642,2021-12-23,1,2022-11-28
CUST04234,29,Male,Boomer,Basic,Surat,Gujarat,1038101,660,2021-12-27,0,
CUST04235,57,Male,Gen-Z,Premium,Ahmedabad,Gujarat,364366,844,2023-05-16,0,
CUST04236,62,Female,Millennial,Basic,Bangalore,Karnataka,863613,566,2022-04-14,0,
CUST04237,20,Male,Gen-Z,Basic,Bangalore,Karnataka,500486,769,2022-09-25,0,
CUST04238,56,Female,Gen-X,Basic,Mumbai,Maharashtra,1759468,848,2021-06-26,0,
CUST04239,29,Male,Gen-X,Basic,Hyderabad,Telangana,1073074,554,2023-04-14,0,
CUST04240,63,Male,Millennial,Premium,Delhi,Delhi,616867,678,2022-11-21,0,
CUST04241,49,Male,Gen-X,Basic,Mumbai,Maharashtra,823524,661,2022-12-24,0,
CUST04242,57,Male,Millennial,Premium,Mumbai,Maharashtra,659661,573,2023-03-31,0,
CUST04243,23,Female,Gen-X,Premium,Chennai,Tamil Nadu,828686,578,2021-11-01,0,
CUST04244,58,Male,Millennial,Premium,Delhi,Delhi,741831,681,2022-09-22,0,
CUST04245,37,Non-binary,Millennial,Basic,Hyderabad,Telangana,601985,593,2022-08-28,0,
CUST04246,40,Male,Boomer,Elite,Jaipur,Rajasthan,1295874,756,2021-03-28,1,2021-12-23
CUST04247,44,Female,Millennial,Basic,Delhi,Delhi,768608,765,2022-11-20,0,
CUST04248,18,Male,Gen-Z,Basic,Chennai,Tamil Nadu,328075,793,2021-05-18,0,
CUST04249,53,Male,Millennial,Basic,Kolkata,West Bengal,779906,580,2021-11-17,0,
CUST04250,33,Female,Boomer,Basic,Mumbai,Maharashtra,851217,815,2021-05-01,0,
CUST04251,30,Male,Millennial,Basic,Ahmedabad,Gujarat,976124,560,2021-09-02,0,
CUST04252,25,Female,Gen-Z,Premium,Mumbai,Maharashtra,409330,631,2021-11-09,0,
CUST04253,51,Male,Millennial,Basic,Surat,Gujarat,602921,705,2021-04-30,0,
CUST04254,24,Female,Millennial,Basic,Chennai,Tamil Nadu,744721,715,2021-07-07,0,
CUST04255,57,Male,Gen-Z,Premium,Mumbai,Maharashtra,367313,757,2022-01-18,0,
CUST04256,41,Female,Gen-X,Basic,Mumbai,Maharashtra,1754934,573,2022-12-12,0,
CUST04257,52,Female,Boomer,Basic,Delhi,Delhi,1780041,844,2021-05-25,0,
CUST04258,50,Female,Millennial,Basic,Delhi,Delhi,517843,728,2022-06-08,0,
CUST04259,32,Male,Millennial,Premium,Ahmedabad,Gujarat,983014,599,2022-02-02,1,2022-10-04
CUST04260,47,Female,Millennial,Basic,Pune,Maharashtra,684770,556,2022-03-05,0,
CUST04261,58,Female,Gen-Z,Basic,Surat,Gujarat,319922,649,2022-09-03,0,
CUST04262,60,Female,Gen-X,Premium,Ahmedabad,Gujarat,817221,630,2021-05-22,0,
CUST04263,31,Female,Millennial,Premium,Kolkata,West Bengal,1116706,790,2022-08-12,0,
CUST04264,35,Male,Millennial,Premium,Surat,Gujarat,747524,730,2022-01-28,0,
CUST04265,21,Male,Gen-X,Premium,Delhi,Delhi,1993452,842,2022-03-10,0,
CUST04266,30,Female,Millennial,Basic,Mumbai,Maharashtra,809664,632,2021-07-10,0,
CUST04267,25,Female,Millennial,Basic,Jaipur,Rajasthan,631318,603,2022-05-14,1,2024-01-04
CUST04268,27,Male,Gen-Z,Basic,Mumbai,Maharashtra,533143,639,2022-10-13,0,
CUST04269,61,Male,Gen-X,Basic,Hyderabad,Telangana,1911790,752,2022-07-05,0,
CUST04270,48,Female,Boomer,Basic,Ahmedabad,Gujarat,1578745,580,2022-12-12,0,
CUST04271,49,Male,Millennial,Basic,Surat,Gujarat,1021639,742,2022-10-23,0,
CUST04272,29,Male,Boomer,Premium,Jaipur,Rajasthan,1001639,649,2021-06-27,0,
CUST04273,28,Female,Gen-Z,Premium,Hyderabad,Telangana,319347,638,2022-07-23,0,
CUST04274,60,Female,Millennial,Basic,Kolkata,West Bengal,640909,672,2021-06-20,0,
CUST04275,20,Female,Millennial,Premium,Mumbai,Maharashtra,812767,596,2022-05-17,1,2022-08-03
CUST04276,21,Male,Millennial,Basic,Pune,Maharashtra,1169339,695,2021-10-23,0,
CUST04277,59,Male,Millennial,Basic,Chennai,Tamil Nadu,1005997,552,2021-05-24,0,
CUST04278,41,Female,Millennial,Premium,Hyderabad,Telangana,1079798,567,2021-07-11,0,
CUST04279,36,Male,Gen-Z,Basic,Mumbai,Maharashtra,383188,630,2021-11-19,0,
CUST04280,31,Male,Millennial,Basic,Mumbai,Maharashtra,978676,702,2023-05-13,1,2023-06-30
CUST04281,45,Female,Gen-Z,Basic,Surat,Gujarat,558731,848,2022-04-07,1,2023-05-09
CUST04282,34,Female,Gen-X,Elite,Surat,Gujarat,1375293,616,2022-09-27,0,
CUST04283,39,Male,Gen-Z,Premium,Pune,Maharashtra,428967,638,2021-02-24,0,
CUST04284,57,Male,Gen-Z,Basic,Hyderabad,Telangana,515821,684,2023-06-06,0,
CUST04285,47,Male,Millennial,Premium,Delhi,Delhi,891938,751,2022-01-03,0,
CUST04286,20,Male,Millennial,Premium,Surat,Gujarat,1195219,728,2021-01-10,0,
CUST04287,24,Male,Gen-X,Premium,Chennai,Tamil Nadu,1310123,628,2022-05-12,0,
CUST04288,65,Male,Millennial,Premium,Mumbai,Maharashtra,623160,634,2021-05-20,0,
CUST04289,21,Male,Millennial,Basic,Mumbai,Maharashtra,830354,570,2021-07-19,0,
CUST04290,52,Female,Gen-X,Basic,Kolkata,West Bengal,1082245,714,2023-04-15,0,
CUST04291,29,Male,Millennial,Premium,Kolkata,West Bengal,892877,577,2022-01-29,0,
CUST04292,28,Female,Gen-Z,Premium,Pune,Maharashtra,337739,786,2022-07-30,0,
CUST04293,19,Female,Millennial,Premium,Hyderabad,Telangana,1164983,837,2022-06-02,1,2023-03-26
CUST04294,49,Female,Boomer,Premium,Bangalore,Karnataka,1631787,734,2022-10-31,0,
CUST04295,50,Female,Millennial,Elite,Jaipur,Rajasthan,608895,704,2022-05-22,0,
CUST04296,25,Female,Millennial,Elite,Surat,Gujarat,620675,672,2022-02-23,0,
CUST04297,22,Female,Gen-Z,Elite,Hyderabad,Telangana,453731,636,2022-12-03,1,2024-01-02
CUST04298,33,Male,Gen-Z,Premium,Mumbai,Maharashtra,531864,751,2022-05-19,0,
CUST04299,64,Female,Millennial,Elite,Ahmedabad,Gujarat,653355,589,2022-03-02,0,
CUST04300,46,Female,Millennial,Basic,Kolkata,West Bengal,542680,718,2022-12-29,0,
CUST04301,55,Non-binary,Gen-Z,Basic,Jaipur,Rajasthan,463660,619,2023-05-11,0,
CUST04302,55,Male,Boomer,Basic,Surat,Gujarat,1429916,829,2022-03-31,0,
CUST04303,38,Male,Gen-X,Premium,Delhi,Delhi,1093238,576,2022-05-16,1,2022-11-24
CUST04304,44,Female,Millennial,Premium,Delhi,Delhi,1017837,680,2021-06-21,1,2022-01-15
CUST04305,30,Male,Gen-X,Premium,Kolkata,West Bengal,1940772,826,2021-03-26,0,
CUST04306,65,Female,Gen-Z,Basic,Hyderabad,Telangana,341122,844,2022-08-02,1,2024-01-29
CUST04307,61,Female,Millennial,Basic,Surat,Gujarat,857720,837,2021-02-01,0,
CUST04308,38,Female,Millennial,Premium,Jaipur,Rajasthan,539789,803,2023-03-26,0,
CUST04309,32,Male,Gen-X,Basic,Mumbai,Maharashtra,1047993,634,2023-02-19,0,
CUST04310,25,Male,Gen-X,Basic,Hyderabad,Telangana,907783,558,2021-08-14,0,
CUST04311,38,Female,Millennial,Basic,Kolkata,West Bengal,782804,599,2021-10-27,1,2021-12-28
CUST04312,32,Female,Boomer,Basic,Pune,Maharashtra,1584998,550,2021-02-03,0,
CUST04313,24,Female,Gen-Z,Premium,Bangalore,Karnataka,473139,553,2021-10-09,1,2022-01-12
CUST04314,33,Female,Gen-X,Basic,Hyderabad,Telangana,1067101,553,2021-08-19,0,
CUST04315,65,Female,Boomer,Premium,Chennai,Tamil Nadu,648132,639,2022-07-05,0,
CUST04316,44,Male,Gen-Z,Basic,Surat,Gujarat,466019,711,2021-10-23,0,
CUST04317,30,Female,Gen-X,Premium,Delhi,Delhi,959356,704,2021-06-22,0,
CUST04318,42,Male,Gen-Z,Basic,Chennai,Tamil Nadu,402820,564,2023-03-11,0,
CUST04319,32,Male,Millennial,Premium,Hyderabad,Telangana,857134,581,2022-04-14,0,
CUST04320,22,Female,Millennial,Premium,Hyderabad,Telangana,1132612,612,2022-08-03,0,
CUST04321,48,Female,Millennial,Basic,Chennai,Tamil Nadu,557276,657,2023-01-31,0,
CUST04322,55,Female,Boomer,Elite,Pune,Maharashtra,1402329,563,2023-03-03,0,
CUST04323,49,Male,Gen-X,Premium,Chennai,Tamil Nadu,816897,572,2023-02-24,0,
CUST04324,21,Male,Millennial,Basic,Mumbai,Maharashtra,940935,660,2022-05-23,0,
CUST04325,45,Male,Gen-X,Basic,Jaipur,Rajasthan,1461838,709,2022-07-17,1,2023-07-27
CUST04326,27,Female,Boomer,Elite,Chennai,Tamil Nadu,1574239,590,2022-06-08,0,
CUST04327,31,Male,Gen-Z,Premium,Chennai,Tamil Nadu,459498,831,2021-04-26,0,
CUST04328,57,Female,Boomer,Basic,Surat,Gujarat,1023139,693,2022-08-10,0,
CUST04329,47,Female,Gen-Z,Basic,Jaipur,Rajasthan,372825,837,2021-04-27,1,2022-08-10
CUST04330,29,Male,Gen-X,Premium,Bangalore,Karnataka,902299,702,2021-10-02,1,2022-02-25
CUST04331,42,Female,Millennial,Premium,Chennai,Tamil Nadu,874228,631,2023-03-05,0,
CUST04332,41,Female,Gen-Z,Premium,Chennai,Tamil Nadu,566496,775,2022-07-11,0,
CUST04333,26,Female,Millennial,Basic,Mumbai,Maharashtra,860321,701,2023-04-24,0,
CUST04334,47,Female,Millennial,Premium,Delhi,Delhi,1017372,808,2022-01-11,1,2023-11-04
CUST04335,64,Male,Millennial,Basic,Mumbai,Maharashtra,708904,628,2022-07-10,0,
CUST04336,30,Male,Gen-Z,Basic,Chennai,Tamil Nadu,434439,744,2023-04-23,0,
CUST04337,58,Female,Millennial,Premium,Surat,Gujarat,727222,772,2023-02-14,1,2023-11-03
CUST04338,40,Male,Boomer,Elite,Mumbai,Maharashtra,731119,815,2021-02-12,1,2021-07-15
CUST04339,35,Female,Millennial,Basic,Surat,Gujarat,791892,779,2023-02-18,0,
CUST04340,30,Female,Gen-Z,Basic,Jaipur,Rajasthan,529286,699,2023-01-07,0,
CUST04341,39,Male,Millennial,Premium,Surat,Gujarat,776482,685,2022-03-28,0,
CUST04342,26,Female,Gen-Z,Premium,Pune,Maharashtra,495053,672,2022-07-14,1,2024-03-10
CUST04343,20,Male,Gen-X,Premium,Ahmedabad,Gujarat,1710338,659,2021-08-12,0,
CUST04344,62,Male,Gen-X,Premium,Jaipur,Rajasthan,1187283,692,2022-03-12,0,
CUST04345,54,Female,Millennial,Basic,Ahmedabad,Gujarat,1058260,619,2021-04-15,0,
CUST04346,21,Male,Millennial,Elite,Chennai,Tamil Nadu,737248,603,2023-01-24,1,2023-10-10
CUST04347,35,Female,Gen-X,Premium,Chennai,Tamil Nadu,1107328,589,2023-04-30,0,
CUST04348,26,Male,Millennial,Elite,Pune,Maharashtra,655712,746,2022-11-01,0,
CUST04349,25,Female,Gen-X,Premium,Hyderabad,Telangana,1039884,576,2023-02-09,0,
CUST04350,47,Male,Millennial,Elite,Ahmedabad,Gujarat,1015986,848,2021-09-11,0,
CUST04351,47,Female,Gen-X,Basic,Mumbai,Maharashtra,1865011,729,2021-11-01,1,2023-04-13
CUST04352,44,Female,Millennial,Basic,Pune,Maharashtra,661453,595,2023-06-15,0,
CUST04353,28,Female,Millennial,Elite,Jaipur,Rajasthan,559668,691,2021-02-03,0,
CUST04354,39,Male,Boomer,Basic,Bangalore,Karnataka,976520,647,2022-04-06,0,
CUST04355,32,Female,Millennial,Basic,Mumbai,Maharashtra,960493,675,2021-09-27,0,
CUST04356,36,Female,Millennial,Premium,Surat,Gujarat,757964,607,2021-12-23,1,2022-10-13
CUST04357,56,Male,Gen-Z,Premium,Chennai,Tamil Nadu,464752,726,2023-06-02,1,2024-06-14
CUST04358,28,Male,Millennial,Basic,Jaipur,Rajasthan,1021013,756,2023-04-17,0,
CUST04359,58,Female,Millennial,Elite,Pune,Maharashtra,785934,834,2021-03-31,0,
CUST04360,57,Female,Gen-Z,Premium,Ahmedabad,Gujarat,599908,703,2022-03-26,0,
CUST04361,28,Male,Gen-Z,Premium,Ahmedabad,Gujarat,389384,576,2023-06-06,1,
CUST04362,54,Male,Millennial,Premium,Kolkata,West Bengal,1184773,712,2021-05-01,0,
CUST04363,53,Male,Gen-X,Basic,Chennai,Tamil Nadu,1043635,799,2023-03-06,1,2023-05-22
CUST04364,32,Male,Millennial,Basic,Mumbai,Maharashtra,577652,737,2023-04-12,0,
CUST04365,23,Male,Gen-Z,Basic,Surat,Gujarat,525249,639,2021-08-31,1,2023-04-23
CUST04366,44,Male,Gen-X,Premium,Surat,Gujarat,1642771,680,2021-08-03,1,2022-06-02
CUST04367,51,Female,Gen-Z,Premium,Chennai,Tamil Nadu,543350,847,2023-04-11,0,
CUST04368,49,Female,Millennial,Premium,Kolkata,West Bengal,740513,562,2023-01-26,0,
CUST04369,31,Female,Gen-Z,Premium,Kolkata,West Bengal,579242,578,2022-08-26,0,
CUST04370,55,Female,Gen-Z,Premium,Mumbai,Maharashtra,335844,814,2022-12-07,0,
CUST04371,48,Male,Gen-Z,Premium,Kolkata,West Bengal,309083,581,2021-12-26,0,
CUST04372,47,Male,Millennial,Basic,Pune,Maharashtra,710394,699,2023-06-01,0,
CUST04373,35,Male,Gen-Z,Basic,Kolkata,West Bengal,539197,635,2022-12-29,0,
CUST04374,18,Male,Millennial,Elite,Ahmedabad,Gujarat,971087,607,2022-09-17,0,
CUST04375,64,Female,Millennial,Basic,Delhi,Delhi,805346,606,2022-10-10,0,
CUST04376,45,Female,Millennial,Basic,Hyderabad,Telangana,679377,574,2022-03-15,0,
CUST04377,65,Male,Millennial,Premium,Ahmedabad,Gujarat,541490,739,2021-06-19,0,
CUST04378,33,Male,Gen-X,Basic,Ahmedabad,Gujarat,1205006,625,2022-09-23,0,
CUST04379,33,Male,Gen-Z,Elite,Bangalore,Karnataka,438005,774,2021-05-23,0,
CUST04380,38,Male,Millennial,Basic,Bangalore,Karnataka,980916,732,2023-03-15,0,
CUST04381,45,Male,Gen-Z,Basic,Chennai,Tamil Nadu,493791,703,2021-07-31,1,2022-01-31
CUST04382,55,Male,Gen-Z,Basic,Bangalore,Karnataka,584203,818,2023-04-14,0,
CUST04383,32,Male,Millennial,Premium,Chennai,Tamil Nadu,570277,827,2021-07-31,0,
CUST04384,55,Male,Millennial,Basic,Ahmedabad,Gujarat,735438,572,2023-04-05,0,
CUST04385,27,Female,Gen-X,Premium,Hyderabad,Telangana,1377893,563,2021-03-02,0,
CUST04386,54,Female,Millennial,Elite,Mumbai,Maharashtra,969487,643,2022-08-07,0,
CUST04387,18,Female,Boomer,Elite,Mumbai,Maharashtra,1194542,601,2021-12-26,0,
CUST04388,44,Male,Gen-Z,Basic,Delhi,Delhi,573827,590,2022-06-30,0,
CUST04389,20,Female,Gen-Z,Basic,Jaipur,Rajasthan,482601,713,2021-10-15,0,
