transaction_id,customer_id,feature_id,date_id,transaction_date,transaction_type,amount_inr,transaction_status,device_type,session_duration_sec,is_repeat_user
TXN015849,CUST01522,FEAT001,20231202,2023-12-02,Crypto Transfer,116688.45,Completed,iOS,532,0
TXN015850,CUST03859,FEAT003,20240111,2024-01-11,Alert Triggered,0.0,Completed,Android,222,1
TXN015851,CUST04796,FEAT005,20220507,2022-05-07,Bill Payment,4721.77,Completed,Android,701,1
TXN015852,CUST04641,FEAT002,20230820,2023-08-20,Goal Created,26065.35,Completed,Web,260,1
TXN015853,CUST03228,FEAT005,20220417,2022-04-17,Bill Scheduled,8324.49,Completed,Android,883,0
TXN015854,CUST01815,FEAT001,20231107,2023-11-07,Crypto Sell,152112.93,Failed,iOS,604,1
TXN015855,CUST04072,FEAT001,20230725,2023-07-25,Crypto Buy,87754.64,Completed,Android,847,1
TXN015856,CUST02789,FEAT002,20240228,2024-02-28,Savings Deposit,2100.47,Completed,iOS,829,0
TXN015857,CUST00849,FEAT003,20230629,2023-06-29,Budget Set,0.0,Completed,Android,351,0
TXN015858,CUST03248,FEAT001,20220330,2022-03-30,Crypto Buy,32871.85,Completed,Web,653,0
TXN015859,CUST02924,FEAT004,20221201,2022-12-01,Instant Transfer,35706.11,Reversed,Android,138,1
TXN015860,CUST03250,FEAT001,20230827,2023-08-27,Crypto Transfer,171935.37,Completed,Web,814,1
TXN015861,CUST00490,FEAT002,20231029,2023-10-29,Savings Withdrawal,38106.38,Completed,iOS,276,1
TXN015862,CUST03685,FEAT002,20220414,2022-04-14,Savings Withdrawal,30492.86,Pending,iOS,318,1
TXN015863,CUST03046,FEAT001,20231130,2023-11-30,Crypto Sell,78844.36,Completed,iOS,483,1
TXN015864,CUST04037,FEAT004,20220129,2022-01-29,Transfer Receipt,59964.92,Completed,Android,859,1
TXN015865,CUST01336,FEAT004,20220227,2022-02-27,Instant Transfer,72065.92,Completed,Android,787,1
TXN015866,CUST03744,FEAT003,20220407,2022-04-07,Alert Triggered,0.0,Failed,Android,804,0
TXN015867,CUST01168,FEAT004,20221220,2022-12-20,Transfer Reversal,23824.91,Completed,Android,385,1
TXN015868,CUST04571,FEAT001,20230901,2023-09-01,Crypto Sell,114268.85,Failed,iOS,765,1
TXN015869,CUST03978,FEAT004,20231117,2023-11-17,Transfer Reversal,61831.66,Completed,Android,580,1
TXN015870,CUST01635,FEAT006,20230314,2023-03-14,FD Created,8472.62,Completed,Android,827,1
TXN015871,CUST02804,FEAT003,20230120,2023-01-20,Budget Set,0.0,Completed,Android,51,1
TXN015872,CUST03323,FEAT003,20231120,2023-11-20,Budget Set,0.0,Completed,Android,30,1
TXN015873,CUST00547,FEAT001,20220204,2022-02-04,Crypto Sell,53539.07,Completed,Web,422,0
TXN015874,CUST01719,FEAT001,20230417,2023-04-17,Crypto Transfer,165458.67,Completed,iOS,131,0
TXN015875,CUST03076,FEAT004,20240403,2024-04-03,Transfer Reversal,69874.76,Completed,Android,45,1
TXN015876,CUST02754,FEAT003,20240322,2024-03-22,Expense Logged,0.0,Completed,iOS,131,1
TXN015877,CUST03322,FEAT002,20220505,2022-05-05,Goal Created,19955.74,Completed,Web,334,1
TXN015878,CUST00718,FEAT005,20220118,2022-01-18,Bill Scheduled,5860.79,Completed,Android,605,1
TXN015879,CUST04386,FEAT001,20220207,2022-02-07,Crypto Buy,18210.09,Completed,iOS,92,0
TXN015880,CUST02324,FEAT004,20230527,2023-05-27,Transfer Receipt,93837.99,Completed,iOS,303,1
TXN015881,CUST04598,FEAT002,20220701,2022-07-01,Savings Deposit,8497.14,Completed,Android,488,1
TXN015882,CUST02787,FEAT002,20220530,2022-05-30,Savings Withdrawal,10418.04,Completed,Web,568,1
TXN015883,CUST00308,FEAT001,20220503,2022-05-03,Crypto Sell,23914.68,Completed,Web,543,0
TXN015884,CUST04793,FEAT002,20230210,2023-02-10,Goal Created,44818.85,Completed,Web,750,0
TXN015885,CUST04266,FEAT002,20230502,2023-05-02,Savings Deposit,36447.13,Completed,Android,106,1
TXN015886,CUST01048,FEAT002,20220131,2022-01-31,Goal Created,18564.63,Completed,Android,525,1
TXN015887,CUST01589,FEAT002,20230329,2023-03-29,Goal Created,40776.03,Completed,Web,745,1
TXN015888,CUST00331,FEAT001,20230911,2023-09-11,Crypto Transfer,7931.81,Completed,Web,460,1
TXN015889,CUST01016,FEAT001,20240320,2024-03-20,Crypto Buy,176552.41,Completed,Android,563,1
TXN015890,CUST04790,FEAT003,20220815,2022-08-15,Expense Logged,0.0,Reversed,iOS,42,1
TXN015891,CUST02073,FEAT001,20230308,2023-03-08,Crypto Buy,67811.96,Completed,iOS,557,1
TXN015892,CUST03793,FEAT003,20220825,2022-08-25,Expense Logged,0.0,Reversed,Android,296,1
TXN015893,CUST03886,FEAT002,20221103,2022-11-03,Goal Created,49729.12,Completed,Android,110,1
TXN015894,CUST03680,FEAT001,20220227,2022-02-27,Crypto Sell,81769.12,Completed,Android,371,1
TXN015895,CUST01772,FEAT003,20240627,2024-06-27,Alert Triggered,0.0,Completed,Android,250,0
TXN015896,CUST02484,FEAT002,20231206,2023-12-06,Goal Created,23088.57,Completed,Web,253,1
TXN015897,CUST04557,FEAT001,20220304,2022-03-04,Crypto Sell,126645.55,Completed,Android,719,1
TXN015898,CUST03371,FEAT004,20221101,2022-11-01,Instant Transfer,275.2,Completed,iOS,653,1
TXN015899,CUST04021,FEAT003,20240205,2024-02-05,Budget Set,0.0,Completed,iOS,484,0
TXN015900,CUST03730,FEAT003,20240102,2024-01-02,Alert Triggered,0.0,Completed,Android,622,1
TXN015901,CUST00411,FEAT005,20220402,2022-04-02,Bill Payment,18312.4,Completed,iOS,624,1
TXN015902,CUST03836,FEAT003,20240219,2024-02-19,Expense Logged,0.0,Completed,Android,121,1
TXN015903,CUST03189,FEAT007,20240201,2024-02-01,Loan Disbursed,325992.62,Completed,Android,273,1
TXN015904,CUST02304,FEAT003,20230103,2023-01-03,Budget Set,0.0,Completed,iOS,237,1
TXN015905,CUST04284,FEAT001,20220918,2022-09-18,Crypto Sell,37716.94,Completed,Android,508,0
TXN015906,CUST04808,FEAT001,20230310,2023-03-10,Crypto Transfer,71767.91,Completed,Android,427,0
TXN015907,CUST00129,FEAT002,20230422,2023-04-22,Goal Created,43899.85,Completed,Web,144,1
TXN015908,CUST01859,FEAT002,20220620,2022-06-20,Savings Withdrawal,27271.26,Completed,Web,754,0
TXN015909,CUST02995,FEAT004,20230407,2023-04-07,Instant Transfer,41493.44,Completed,iOS,846,0
TXN015910,CUST00887,FEAT002,20240419,2024-04-19,Savings Withdrawal,12907.71,Completed,Web,70,1
TXN015911,CUST02276,FEAT006,20221209,2022-12-09,FD Broken,432411.11,Completed,Android,793,1
TXN015912,CUST03427,FEAT001,20231118,2023-11-18,Crypto Sell,53980.2,Completed,Android,462,0
TXN015913,CUST01758,FEAT007,20240123,2024-01-23,Loan Disbursed,739422.31,Completed,iOS,758,1
TXN015914,CUST04257,FEAT001,20230207,2023-02-07,Crypto Buy,69377.98,Completed,Android,599,1
TXN015915,CUST03570,FEAT002,20240626,2024-06-26,Goal Created,34859.48,Completed,Web,142,1
TXN015916,CUST04105,FEAT005,20230504,2023-05-04,Auto-Pay,24039.32,Failed,Android,45,1
TXN015917,CUST00996,FEAT003,20220806,2022-08-06,Alert Triggered,0.0,Completed,iOS,439,1
TXN015918,CUST00303,FEAT001,20220901,2022-09-01,Crypto Transfer,97785.01,Completed,Android,808,1
TXN015919,CUST02170,FEAT005,20221002,2022-10-02,Bill Scheduled,5477.86,Completed,Android,459,1
TXN015920,CUST03523,FEAT002,20220607,2022-06-07,Goal Created,19419.67,Completed,iOS,643,1
TXN015921,CUST03536,FEAT003,20230406,2023-04-06,Alert Triggered,0.0,Completed,iOS,206,1
TXN015922,CUST01373,FEAT002,20230929,2023-09-29,Savings Deposit,20317.33,Completed,iOS,725,0
TXN015923,CUST02245,FEAT002,20230617,2023-06-17,Savings Withdrawal,49274.92,Completed,Android,600,0
TXN015924,CUST03364,FEAT001,20230719,2023-07-19,Crypto Sell,143628.96,Completed,Android,179,1
TXN015925,CUST02445,FEAT001,20240125,2024-01-25,Crypto Buy,18166.03,Completed,Android,229,0
TXN015926,CUST02501,FEAT005,20220220,2022-02-20,Bill Scheduled,6831.61,Completed,Web,334,1
TXN015927,CUST02857,FEAT002,20220925,2022-09-25,Savings Deposit,17702.8,Completed,Web,349,1
TXN015928,CUST00250,FEAT005,20240210,2024-02-10,Auto-Pay,22150.29,Completed,Web,275,1
TXN015929,CUST03572,FEAT001,20240417,2024-04-17,Crypto Sell,107936.96,Completed,iOS,697,1
TXN015930,CUST01581,FEAT002,20240416,2024-04-16,Savings Deposit,22548.85,Completed,iOS,598,0
TXN015931,CUST04574,FEAT003,20220507,2022-05-07,Budget Set,0.0,Pending,iOS,442,1
TXN015932,CUST02069,FEAT002,20230821,2023-08-21,Savings Deposit,12555.95,Completed,Android,206,1
TXN015933,CUST02117,FEAT001,20240222,2024-02-22,Crypto Sell,18377.18,Completed,iOS,504,0
TXN015934,CUST03506,FEAT001,20220811,2022-08-11,Crypto Buy,143293.27,Completed,Android,623,1
TXN015935,CUST00333,FEAT003,20240625,2024-06-25,Alert Triggered,0.0,Completed,Android,583,0
TXN015936,CUST01173,FEAT004,20230305,2023-03-05,Instant Transfer,66842.57,Completed,Android,823,1
TXN015937,CUST04388,FEAT002,20220206,2022-02-06,Goal Created,17556.39,Completed,Android,781,1
TXN015938,CUST01033,FEAT001,20240323,2024-03-23,Crypto Transfer,190281.54,Completed,Web,471,1
TXN015939,CUST01241,FEAT001,20221127,2022-11-27,Crypto Buy,136381.17,Completed,iOS,145,1
TXN015940,CUST02200,FEAT001,20240321,2024-03-21,Crypto Transfer,107595.54,Completed,iOS,876,1
TXN015941,CUST00953,FEAT002,20220218,2022-02-18,Savings Deposit,49546.83,Completed,Android,672,0
TXN015942,CUST02125,FEAT004,20220831,2022-08-31,Instant Transfer,66487.12,Completed,Android,195,0
TXN015943,CUST04484,FEAT008,20231204,2023-12-04,Claim Filed,25155.15,Completed,iOS,249,1
TXN015944,CUST00864,FEAT001,20230530,2023-05-30,Crypto Transfer,143227.74,Completed,iOS,669,0
TXN015945,CUST03084,FEAT003,20230621,2023-06-21,Alert Triggered,0.0,Completed,Android,370,1
TXN015946,CUST03790,FEAT002,20220321,2022-03-21,Savings Withdrawal,32021.84,Completed,Web,335,1
TXN015947,CUST04558,FEAT003,20240513,2024-05-13,Budget Set,0.0,Completed,iOS,609,1
TXN015948,CUST01753,FEAT003,20221120,2022-11-20,Expense Logged,0.0,Completed,Android,862,1
TXN015949,CUST01309,FEAT007,20230719,2023-07-19,EMI Payment,11060.19,Completed,Android,554,1
TXN015950,CUST00634,FEAT007,20231112,2023-11-12,Loan Disbursed,75882.17,Completed,Android,185,1
TXN015951,CUST02724,FEAT003,20220430,2022-04-30,Expense Logged,0.0,Completed,Android,241,1
TXN015952,CUST01266,FEAT008,20221002,2022-10-02,Premium Paid,14599.01,Completed,Web,327,1
TXN015953,CUST03592,FEAT003,20240208,2024-02-08,Alert Triggered,0.0,Completed,iOS,786,0
TXN015954,CUST01078,FEAT007,20230111,2023-01-11,Loan Applied,406810.63,Failed,Android,463,0
TXN015955,CUST04485,FEAT003,20230519,2023-05-19,Budget Set,0.0,Completed,iOS,121,0
TXN015956,CUST00047,FEAT006,20230615,2023-06-15,FD Renewed,157351.12,Failed,iOS,550,0
TXN015957,CUST01333,FEAT003,20240615,2024-06-15,Budget Set,0.0,Completed,iOS,860,0
TXN015958,CUST04854,FEAT003,20231015,2023-10-15,Alert Triggered,0.0,Completed,Android,282,0
TXN015959,CUST00065,FEAT005,20221018,2022-10-18,Bill Scheduled,22998.35,Completed,Android,708,1
TXN015960,CUST01212,FEAT003,20231218,2023-12-18,Budget Set,0.0,Completed,iOS,231,1
TXN015961,CUST02956,FEAT008,20230208,2023-02-08,Policy Purchased,47966.25,Completed,Android,437,1
TXN015962,CUST03814,FEAT004,20221214,2022-12-14,Instant Transfer,53560.7,Completed,Android,819,0
TXN015963,CUST01746,FEAT002,20230924,2023-09-24,Goal Created,23464.81,Completed,iOS,561,0
TXN015964,CUST02035,FEAT002,20240428,2024-04-28,Goal Created,16965.51,Completed,Android,417,1
TXN015965,CUST00945,FEAT006,20240122,2024-01-22,FD Broken,144629.69,Completed,Android,813,0
TXN015966,CUST00650,FEAT006,20230416,2023-04-16,FD Renewed,268950.05,Completed,Web,120,0
TXN015967,CUST01441,FEAT001,20230309,2023-03-09,Crypto Transfer,177279.7,Completed,iOS,362,0
TXN015968,CUST00758,FEAT005,20220828,2022-08-28,Auto-Pay,9181.4,Completed,iOS,81,0
TXN015969,CUST02302,FEAT003,20231124,2023-11-24,Alert Triggered,0.0,Completed,iOS,523,1
TXN015970,CUST02368,FEAT001,20220206,2022-02-06,Crypto Buy,104432.6,Failed,Android,544,0
TXN015971,CUST00722,FEAT002,20220329,2022-03-29,Savings Deposit,34074.81,Completed,iOS,788,0
TXN015972,CUST01303,FEAT005,20240616,2024-06-16,Auto-Pay,22504.31,Completed,iOS,816,1
TXN015973,CUST01019,FEAT001,20231020,2023-10-20,Crypto Sell,21486.8,Completed,Android,613,1
TXN015974,CUST02207,FEAT002,20240322,2024-03-22,Savings Deposit,42574.83,Completed,Android,725,1
TXN015975,CUST00968,FEAT002,20230329,2023-03-29,Savings Withdrawal,38824.34,Completed,iOS,617,0
TXN015976,CUST02478,FEAT001,20220516,2022-05-16,Crypto Sell,5252.45,Completed,Android,799,1
TXN015977,CUST00593,FEAT001,20231010,2023-10-10,Crypto Sell,139572.66,Completed,Android,812,0
TXN015978,CUST04444,FEAT002,20221028,2022-10-28,Savings Deposit,3376.12,Completed,iOS,70,1
TXN015979,CUST03528,FEAT002,20220810,2022-08-10,Goal Created,43813.84,Completed,Web,390,1
TXN015980,CUST03087,FEAT001,20240227,2024-02-27,Crypto Transfer,179353.42,Failed,Web,550,0
TXN015981,CUST03531,FEAT001,20220404,2022-04-04,Crypto Transfer,24453.3,Completed,iOS,892,1
TXN015982,CUST04665,FEAT001,20220328,2022-03-28,Crypto Sell,89455.8,Completed,Android,187,0
TXN015983,CUST00886,FEAT001,20220104,2022-01-04,Crypto Buy,186841.96,Completed,Android,399,0
TXN015984,CUST03549,FEAT002,20221103,2022-11-03,Savings Withdrawal,44966.46,Completed,iOS,72,1
TXN015985,CUST01486,FEAT001,20220401,2022-04-01,Crypto Transfer,181992.52,Completed,Android,857,0
TXN015986,CUST02264,FEAT005,20230120,2023-01-20,Auto-Pay,12291.68,Completed,Android,422,0
TXN015987,CUST04278,FEAT001,20230207,2023-02-07,Crypto Transfer,22832.21,Completed,Android,381,0
TXN015988,CUST00492,FEAT001,20221002,2022-10-02,Crypto Transfer,157880.23,Completed,iOS,35,1
TXN015989,CUST02149,FEAT001,20220321,2022-03-21,Crypto Sell,40665.43,Completed,Android,771,1
TXN015990,CUST02293,FEAT001,20240102,2024-01-02,Crypto Transfer,152815.68,Completed,Web,221,1
TXN015991,CUST01881,FEAT003,20220711,2022-07-11,Budget Set,0.0,Completed,Web,685,0
TXN015992,CUST00786,FEAT001,20231020,2023-10-20,Crypto Sell,196493.46,Completed,Android,737,0
TXN015993,CUST01565,FEAT003,20220624,2022-06-24,Expense Logged,0.0,Completed,iOS,249,1
TXN015994,CUST00129,FEAT001,20230505,2023-05-05,Crypto Sell,40864.88,Completed,Web,164,1
TXN015995,CUST04543,FEAT001,20221012,2022-10-12,Crypto Buy,13519.13,Completed,Android,889,1
TXN015996,CUST02841,FEAT001,20220722,2022-07-22,Crypto Sell,4997.84,Completed,Android,727,1
TXN015997,CUST04474,FEAT005,20240629,2024-06-29,Bill Payment,18873.09,Completed,Android,880,1
TXN015998,CUST00183,FEAT005,20220816,2022-08-16,Bill Scheduled,2966.79,Completed,iOS,516,0
TXN015999,CUST04850,FEAT002,20240214,2024-02-14,Savings Deposit,46924.03,Completed,Android,847,1
TXN016000,CUST01697,FEAT003,20230615,2023-06-15,Expense Logged,0.0,Completed,Android,102,1
TXN016001,CUST04596,FEAT002,20220629,2022-06-29,Savings Deposit,13552.09,Completed,Android,439,0
TXN016002,CUST03559,FEAT003,20220502,2022-05-02,Expense Logged,0.0,Reversed,Android,688,1
TXN016003,CUST00979,FEAT006,20240506,2024-05-06,FD Broken,99532.84,Completed,iOS,385,1
TXN016004,CUST03465,FEAT002,20220306,2022-03-06,Savings Withdrawal,43648.97,Completed,Android,737,1
TXN016005,CUST01133,FEAT001,20240226,2024-02-26,Crypto Buy,47431.33,Completed,iOS,310,0
TXN016006,CUST03157,FEAT001,20240615,2024-06-15,Crypto Transfer,111101.15,Completed,Android,81,0
TXN016007,CUST00823,FEAT004,20240321,2024-03-21,Transfer Receipt,37398.33,Completed,Android,539,1
TXN016008,CUST02135,FEAT003,20230806,2023-08-06,Alert Triggered,0.0,Completed,Web,860,0
TXN016009,CUST02081,FEAT002,20220428,2022-04-28,Savings Withdrawal,23307.37,Completed,Android,620,1
TXN016010,CUST00567,FEAT005,20240222,2024-02-22,Bill Scheduled,20531.84,Completed,Web,404,1
TXN016011,CUST02310,FEAT002,20220105,2022-01-05,Savings Withdrawal,22516.39,Completed,Android,99,1
TXN016012,CUST02805,FEAT005,20221116,2022-11-16,Bill Payment,6761.89,Completed,Android,264,1
TXN016013,CUST00099,FEAT006,20220716,2022-07-16,FD Created,291342.16,Completed,Android,167,0
TXN016014,CUST00741,FEAT006,20230326,2023-03-26,FD Created,187923.81,Completed,Android,825,0
TXN016015,CUST03914,FEAT002,20221223,2022-12-23,Savings Deposit,9017.79,Completed,Android,500,1
TXN016016,CUST00387,FEAT003,20220311,2022-03-11,Alert Triggered,0.0,Completed,Android,598,1
TXN016017,CUST01206,FEAT001,20230413,2023-04-13,Crypto Transfer,86734.97,Completed,Android,686,1
TXN016018,CUST02887,FEAT004,20240218,2024-02-18,Instant Transfer,26594.92,Pending,Android,80,0
TXN016019,CUST03493,FEAT003,20221223,2022-12-23,Alert Triggered,0.0,Completed,iOS,493,0
TXN016020,CUST04837,FEAT002,20220423,2022-04-23,Goal Created,39716.26,Completed,Android,184,1
TXN016021,CUST02993,FEAT005,20220121,2022-01-21,Bill Scheduled,22286.67,Completed,Android,812,1
TXN016022,CUST02236,FEAT003,20230217,2023-02-17,Budget Set,0.0,Completed,Android,370,1
TXN016023,CUST02304,FEAT003,20221101,2022-11-01,Budget Set,0.0,Pending,Android,623,0
TXN016024,CUST03558,FEAT002,20240602,2024-06-02,Goal Created,8095.92,Completed,iOS,91,1
TXN016025,CUST04460,FEAT002,20240528,2024-05-28,Savings Withdrawal,16495.54,Completed,iOS,546,1
TXN016026,CUST01468,FEAT006,20230304,2023-03-04,FD Renewed,256279.09,Completed,iOS,162,1
TXN016027,CUST00794,FEAT003,20240406,2024-04-06,Budget Set,0.0,Completed,iOS,612,0
TXN016028,CUST02897,FEAT004,20230707,2023-07-07,Transfer Receipt,82154.32,Completed,iOS,46,1
TXN016029,CUST01197,FEAT004,20220423,2022-04-23,Transfer Receipt,99114.14,Completed,Android,377,1
TXN016030,CUST04629,FEAT003,20240603,2024-06-03,Alert Triggered,0.0,Completed,iOS,81,1
TXN016031,CUST00466,FEAT005,20221101,2022-11-01,Bill Scheduled,20497.89,Completed,Android,731,1
TXN016032,CUST03130,FEAT002,20221215,2022-12-15,Savings Deposit,7301.34,Completed,Android,332,0
TXN016033,CUST03669,FEAT001,20240115,2024-01-15,Crypto Transfer,72285.86,Completed,Android,100,1
TXN016034,CUST03975,FEAT008,20231021,2023-10-21,Policy Purchased,9650.64,Completed,iOS,73,0
TXN016035,CUST01934,FEAT002,20220127,2022-01-27,Goal Created,5958.06,Completed,Android,757,1
TXN016036,CUST00257,FEAT001,20220719,2022-07-19,Crypto Buy,91649.98,Completed,Android,552,1
TXN016037,CUST03641,FEAT001,20230702,2023-07-02,Crypto Transfer,24243.42,Completed,Web,865,1
TXN016038,CUST02377,FEAT007,20230206,2023-02-06,Loan Disbursed,418487.32,Completed,iOS,712,1
TXN016039,CUST03458,FEAT002,20230429,2023-04-29,Goal Created,40968.65,Completed,Android,151,1
TXN016040,CUST01653,FEAT006,20230704,2023-07-04,FD Created,378608.22,Completed,iOS,116,0
TXN016041,CUST02426,FEAT001,20230615,2023-06-15,Crypto Buy,158878.04,Completed,Android,286,1
TXN016042,CUST01013,FEAT001,20230920,2023-09-20,Crypto Transfer,35335.61,Completed,Web,42,1
TXN016043,CUST01862,FEAT001,20230507,2023-05-07,Crypto Transfer,104683.06,Completed,Web,531,1
TXN016044,CUST03034,FEAT003,20231130,2023-11-30,Expense Logged,0.0,Completed,Android,735,0
TXN016045,CUST00147,FEAT002,20240225,2024-02-25,Goal Created,25204.05,Completed,Web,125,1
TXN016046,CUST04088,FEAT001,20240516,2024-05-16,Crypto Buy,123523.6,Completed,Android,522,1
TXN016047,CUST04002,FEAT001,20240525,2024-05-25,Crypto Transfer,80087.33,Completed,Android,209,1
TXN016048,CUST02934,FEAT001,20221015,2022-10-15,Crypto Transfer,119265.36,Completed,Android,146,1
TXN016049,CUST03620,FEAT001,20220425,2022-04-25,Crypto Buy,139912.45,Completed,iOS,741,1
TXN016050,CUST03421,FEAT003,20220914,2022-09-14,Expense Logged,0.0,Completed,Web,110,0
TXN016051,CUST01577,FEAT001,20240314,2024-03-14,Crypto Sell,179741.04,Completed,Android,525,0
TXN016052,CUST03962,FEAT002,20220112,2022-01-12,Savings Withdrawal,44255.49,Failed,iOS,457,0
TXN016053,CUST01351,FEAT002,20221212,2022-12-12,Savings Deposit,25985.91,Completed,iOS,705,1
TXN016054,CUST04839,FEAT002,20231108,2023-11-08,Savings Deposit,10416.6,Completed,Android,481,0
TXN016055,CUST02975,FEAT002,20220812,2022-08-12,Savings Deposit,18070.17,Completed,Android,365,1
TXN016056,CUST02742,FEAT002,20230330,2023-03-30,Savings Deposit,17260.56,Completed,Android,640,0
TXN016057,CUST02032,FEAT008,20230213,2023-02-13,Policy Purchased,31273.35,Completed,iOS,421,0
TXN016058,CUST02229,FEAT001,20220110,2022-01-10,Crypto Transfer,109796.08,Completed,iOS,593,1
TXN016059,CUST00851,FEAT002,20220609,2022-06-09,Savings Deposit,17892.93,Completed,Web,339,1
TXN016060,CUST01920,FEAT001,20220827,2022-08-27,Crypto Buy,181173.22,Completed,iOS,102,0
TXN016061,CUST00523,FEAT001,20220402,2022-04-02,Crypto Buy,9073.38,Completed,Android,365,1
TXN016062,CUST04032,FEAT004,20220505,2022-05-05,Instant Transfer,3270.79,Pending,Android,70,1
TXN016063,CUST00282,FEAT001,20220105,2022-01-05,Crypto Buy,166672.12,Completed,Android,156,1
TXN016064,CUST04140,FEAT008,20220225,2022-02-25,Claim Filed,46406.92,Completed,Web,311,1
TXN016065,CUST01164,FEAT004,20221203,2022-12-03,Transfer Receipt,3780.62,Completed,Android,680,1
TXN016066,CUST00197,FEAT001,20221127,2022-11-27,Crypto Transfer,170119.23,Completed,Android,703,1
TXN016067,CUST00820,FEAT001,20220515,2022-05-15,Crypto Transfer,6949.57,Completed,Android,591,0
TXN016068,CUST00901,FEAT003,20230817,2023-08-17,Budget Set,0.0,Completed,Web,770,1
TXN016069,CUST03856,FEAT003,20230326,2023-03-26,Expense Logged,0.0,Completed,Android,82,0
TXN016070,CUST01452,FEAT001,20230606,2023-06-06,Crypto Sell,71926.19,Pending,Android,408,1
TXN016071,CUST02917,FEAT001,20231107,2023-11-07,Crypto Buy,155061.15,Failed,iOS,626,1
TXN016072,CUST00762,FEAT001,20231109,2023-11-09,Crypto Sell,188748.18,Completed,Android,170,1
TXN016073,CUST01417,FEAT004,20220814,2022-08-14,Transfer Receipt,13447.04,Completed,Web,331,0
TXN016074,CUST03494,FEAT007,20240326,2024-03-26,Loan Disbursed,498939.59,Completed,iOS,711,1
TXN016075,CUST04346,FEAT002,20230422,2023-04-22,Goal Created,48779.59,Completed,iOS,432,0
TXN016076,CUST00574,FEAT003,20221230,2022-12-30,Expense Logged,0.0,Completed,iOS,59,1
TXN016077,CUST02891,FEAT001,20230521,2023-05-21,Crypto Buy,25458.79,Completed,Android,518,1
TXN016078,CUST02480,FEAT006,20230718,2023-07-18,FD Created,176490.81,Completed,iOS,213,1
TXN016079,CUST00116,FEAT002,20231108,2023-11-08,Savings Deposit,25821.52,Completed,Android,691,0
TXN016080,CUST01647,FEAT003,20220724,2022-07-24,Expense Logged,0.0,Completed,iOS,556,1
TXN016081,CUST01875,FEAT003,20220909,2022-09-09,Alert Triggered,0.0,Completed,Android,222,0
TXN016082,CUST04285,FEAT003,20231202,2023-12-02,Alert Triggered,0.0,Completed,iOS,653,1
TXN016083,CUST01539,FEAT008,20220323,2022-03-23,Claim Filed,25126.27,Failed,iOS,711,1
TXN016084,CUST00586,FEAT007,20220831,2022-08-31,EMI Payment,447745.26,Failed,Web,817,1
TXN016085,CUST02366,FEAT006,20230906,2023-09-06,FD Broken,396223.64,Completed,Web,151,0
TXN016086,CUST00409,FEAT001,20231219,2023-12-19,Crypto Sell,80444.48,Completed,iOS,196,0
TXN016087,CUST01346,FEAT001,20231204,2023-12-04,Crypto Transfer,189382.8,Completed,Web,784,1
TXN016088,CUST02178,FEAT001,20230615,2023-06-15,Crypto Transfer,83117.43,Completed,Android,628,0
TXN016089,CUST00951,FEAT003,20240307,2024-03-07,Budget Set,0.0,Completed,Android,478,1
TXN016090,CUST00587,FEAT001,20230224,2023-02-24,Crypto Buy,9907.6,Completed,Android,253,1
TXN016091,CUST00111,FEAT004,20220915,2022-09-15,Transfer Receipt,72910.13,Completed,iOS,816,1
TXN016092,CUST03853,FEAT002,20221015,2022-10-15,Goal Created,10224.39,Completed,Android,844,1
TXN016093,CUST04833,FEAT001,20220427,2022-04-27,Crypto Sell,103133.12,Completed,iOS,900,0
TXN016094,CUST00149,FEAT003,20230215,2023-02-15,Expense Logged,0.0,Completed,iOS,864,1
TXN016095,CUST01049,FEAT005,20230109,2023-01-09,Bill Scheduled,8697.52,Completed,Android,721,1
TXN016096,CUST04593,FEAT007,20220324,2022-03-24,Loan Applied,310023.43,Completed,Web,30,0
TXN016097,CUST00322,FEAT006,20220414,2022-04-14,FD Broken,445262.43,Completed,iOS,585,1
TXN016098,CUST00842,FEAT003,20230103,2023-01-03,Alert Triggered,0.0,Completed,Android,556,0
TXN016099,CUST00298,FEAT005,20220701,2022-07-01,Auto-Pay,14896.07,Completed,Android,61,1
TXN016100,CUST02199,FEAT005,20220509,2022-05-09,Bill Scheduled,15177.41,Completed,iOS,401,1
TXN016101,CUST03086,FEAT001,20220611,2022-06-11,Crypto Transfer,141482.1,Completed,Android,569,1
TXN016102,CUST00936,FEAT001,20230730,2023-07-30,Crypto Sell,137375.08,Completed,Android,428,1
TXN016103,CUST01157,FEAT002,20221021,2022-10-21,Goal Created,47609.7,Completed,Web,336,0
TXN016104,CUST00171,FEAT002,20221012,2022-10-12,Savings Deposit,17342.77,Completed,iOS,337,0
TXN016105,CUST02536,FEAT002,20240627,2024-06-27,Savings Deposit,20807.24,Completed,Android,99,1
TXN016106,CUST01289,FEAT002,20231118,2023-11-18,Goal Created,42458.37,Completed,iOS,613,1
TXN016107,CUST02708,FEAT001,20230207,2023-02-07,Crypto Buy,95831.14,Completed,Android,594,1
TXN016108,CUST02673,FEAT002,20230807,2023-08-07,Goal Created,5796.45,Completed,Android,777,1
TXN016109,CUST00879,FEAT004,20220511,2022-05-11,Transfer Receipt,51777.93,Completed,iOS,820,1
TXN016110,CUST00811,FEAT001,20240323,2024-03-23,Crypto Buy,86901.17,Completed,Android,239,1
TXN016111,CUST02509,FEAT001,20230327,2023-03-27,Crypto Sell,183858.21,Completed,iOS,321,1
